Iestādes nosaukums;Veids;Tips;Dibinātājs;Likvidēta;Akreditēta;Reģistrācijas numurs;Pakļautība;Atrašanās vieta
"Cīravas pirmsskolas izglītības iestāde ""Pīlādzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901754";"Pašvaldība ";"AIZPUTES NOVADS"
"Rīgas 79. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901861";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Domino""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901975";"Pašvaldība ";"RĪGA"
"Kaunatas pirmsskolas izglītības iestāde ""Zvaniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901648";"Pašvaldība ";"-Nav norādīts-"
"Rīgas Pārdaugavas pirmsskola";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901890";"Pašvaldība ";"RĪGA"
"Rīgas 149. pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901688";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 182. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901695";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 170. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901947";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Pasaciņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901886";"Pašvaldība ";"RĪGA"
"Pirmsskolas izglītības iestāde ""Ezerciems""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Siguldas novada pašvaldība";"Nē";"Nē";"4301902037";"Pašvaldība ";"-Nav norādīts-"
"Rēzeknes pilsētas pirmsskolas izglītības iestāde ""Māriņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes valstspilsētas pašvaldība";"Nē";"Nē";"3101901623";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 241. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901888";"Pašvaldība ";"RĪGA"
"Ogres pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"1701901458";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 123. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901731";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 213. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901523";"Pašvaldība ";"RĪGA"
"Rīgas 173. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901918";"Pašvaldība ";"RĪGA"
"Balvu pirmsskolas izglītības iestāde ""Pīlādzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Balvu novada pašvaldība";"Nē";"Nē";"4201902111";"Pašvaldība ";"BALVI"
"Rīgas 68. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901983";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 36. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901755";"Pašvaldība ";"RĪGA"
"Cēsu pilsētas 5. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Cēsu novada pašvaldība";"Nē";"Nē";"4401901629";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Pasaciņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901780";"Pašvaldība ";"LIEPĀJA"
"Rīgas 251. pirmsskolas izglītības iestāde ""Mežciems""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901874";"Pašvaldība ";"RĪGA"
"Laidzes pirmsskolas izglītības iestāde ""Papardīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901589";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 270. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901958";"Pašvaldība ";"RĪGA"
"Sabiles pirmskolas izglītības iestāde ""Vīnodziņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901986";"Pašvaldība ";"-Nav norādīts-"
"Grobiņas pilsētas pirmsskolas izglītības iestāde ""Pīpenīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901762";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 161. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901702";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 141. pirmsskolas izglītības iestāde ""Kastanītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901887";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 231. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901724";"Pašvaldība ";"RĪGA"
"Rīgas pirmsskolas izglītības iestāde ""Ābelīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901971";"Pašvaldība ";"-Nav norādīts-"
"Talsu pirmsskolas izglītības iestāde ""Zvaniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901580";"Pašvaldība ";"-Nav norādīts-"
"Siguldas novada Siguldas pilsētas pirmsskolas izglītības iestāde ""Ābelīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Siguldas novada pašvaldība";"Nē";"Nē";"4301902025";"Pašvaldība ";"-Nav norādīts-"
"Pastendes pirmsskolas izglītības iestāde ""Ķipars""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901640";"Pašvaldība ";"TALSU NOVADS"
"Rīgas pirmsskolas izglītības iestāde ""Mežrozīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901824";"Pašvaldība ";"RĪGA"
"Daugavpils pilsētas 12. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Daugavpils valstspilsētas pašvaldība";"Nē";"Nē";"2701901800";"Pašvaldība ";"DAUGAVPILS"
"Ilūkstes pirmsskolas izglītības iestāde ""Zvaniņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Augšdaugavas novada pašvaldības Centrālā pārvalde";"Nē";"Nē";"4201901864";"Pašvaldība ";"ILŪKSTES NOVADS"
"Rīgas 40. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901955";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 267. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901940";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Kāpēcītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901818";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Madariņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901974";"Pašvaldība ";"-Nav norādīts-"
"Kuldīgas pirmsskolas izglītības iestāde ""Ābelīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Kuldīgas novada pašvaldība";"Nē";"Nē";"4101901321";"Pašvaldība ";"KULDĪGA"
"Rīgas 110. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901911";"Pašvaldība ";"RĪGA"
"Talsu pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901560";"Pašvaldība ";"TALSI"
"Rīgas 41. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902017";"Pašvaldība ";"-Nav norādīts-"
"Ozolnieku pirmsskolas izglītības iestāde ""Zīlīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jelgavas novada pašvaldība";"Nē";"Nē";"4501901892";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Brīnumzeme""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901742";"Pašvaldība ";"-Nav norādīts-"
"Vērgales pagasta pirmsskolas izglītības iestāde ""Kastanītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901985";"Pašvaldība ";"PĀVILOSTAS NOVADS"
"Valmieras pirmsskolas izglītības iestāde ""Ezītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Valmieras novada pašvaldība";"Nē";"Nē";"2501901598";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Liepiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901813";"Pašvaldība ";"LIEPĀJA"
"Olaines pirmsskolas izglītības iestāde ""Zīle""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Olaines novada pašvaldība";"Nē";"Nē";"4301901672";"Pašvaldība ";"OLAINES NOVADS"
"Ķekavas novada pašvaldības pirmsskolas izglītības iestāde ""Zvaigznīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ķekavas novada pašvaldība";"Nē";"Nē";"4301902003";"Pašvaldība ";"ĶEKAVAS NOVADS"
"Pāvilostas pilsētas pirmsskolas izglītības iestāde ""Dzintariņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901760";"Pašvaldība ";"-Nav norādīts-"
"Mūrmuižas pirmsskolas izglītības iestāde ""Pasaciņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Valmieras novada pašvaldība";"Nē";"Nē";"4401901928";"Pašvaldība ";"BEVERĪNAS NOVADS"
"Auces pirmsskolas izglītības iestāde ""Vecauce""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dobeles novada pašvaldība";"Nē";"Nē";"4501901576";"Pašvaldība ";"-Nav norādīts-"
"Ropažu pirmsskolas izglītības iestāde ""Annele""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ropažu novada pašvaldība";"Nē";"Nē";"4301901871";"Pašvaldība ";"-Nav norādīts-"
"Jūrmalas pirmsskolas izglītības iestāde ""Madara""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902128";"Pašvaldība ";"-Nav norādīts-"
"Valdemārpils pirmsskolas izglītības iestāde ""Saulstariņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901587";"Pašvaldība ";"TALSU NOVADS"
"Valmieras pirmsskolas izglītības iestāde ""Kārliena""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Valmieras novada pašvaldība";"Nē";"Nē";"2501901925";"Pašvaldība ";"VALMIERA"
"Jūrmalas pirmsskolas izglītības iestāde ""Namiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902129";"Pašvaldība ";"-Nav norādīts-"
"Jūrmalas pirmsskolas izglītības iestāde ""Bitīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902126";"Pašvaldība ";"-Nav norādīts-"
"Kazdangas pirmsskolas izglītības iestāde ""Ezītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901752";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 81. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901739";"Pašvaldība ";"-Nav norādīts-"
"Jelgavas valstspilsētas pašvaldības pirmsskolas izglītības iestāde ""Gaismiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jelgavas valstspilsētas pašvaldība";"Nē";"Nē";"2801901403";"Pašvaldība ";"JELGAVA"
"Dobeles pirmsskolas izglītības iestāde ""Jāņtārpiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dobeles novada pašvaldība";"Nē";"Nē";"4501901709";"Pašvaldība ";"DOBELE"
"Daugavpils pilsētas 27. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Daugavpils valstspilsētas pašvaldība";"Nē";"Nē";"2701901789";"Pašvaldība ";"DAUGAVPILS"
"Medzes pirmsskolas izglītības iestāde ""Čiekuriņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901737";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 21. pirmsskolas izglītības iestāde ""Laimiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901669";"Pašvaldība ";"-Nav norādīts-"
"Olaines pirmsskolas izglītības iestāde ""Magonīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Olaines novada pašvaldība";"Nē";"Nē";"4301901780";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 229. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902005";"Pašvaldība ";"RĪGA"
"Rīgas 152. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901872";"Pašvaldība ";"RĪGA"
"Gulbenes 1. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Gulbenes novada pašvaldība";"Nē";"Nē";"4401901932";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Pūcīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3401901914";"Pašvaldība ";"-Nav norādīts-"
"Ulbrokas pirmsskolas izglītības iestāde ""Pienenīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ropažu novada pašvaldība";"Nē";"Nē";"4301901902";"Pašvaldība ";"-Nav norādīts-"
"Lielvārdes pirmsskolas izglītības iestāde ""Pūt vējiņi""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"4401901448";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 232. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901901703";"Pašvaldība ";"RĪGA"
"Iecavas pirmsskolas izglītības iestāde ""Cālītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Bauskas novada pašvaldība";"Nē";"Nē";"4501901656";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 13. pirmsskolas izglītības iestāde ""Ābecītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901833";"Pašvaldība ";"-Nav norādīts-"
"Talsu pirmsskolas izglītības iestāde ""Sprīdītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901584";"Pašvaldība ";"-Nav norādīts-"
"Ķekavas novada pašvaldības pirmsskolas izglītības iestāde ""Avotiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ķekavas novada pašvaldība";"Nē";"Nē";"4301901831";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 239. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901885";"Pašvaldība ";"RĪGA"
"Daugavpils pilsētas 29. poļu pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Daugavpils valstspilsētas pašvaldība";"Nē";"Nē";"2701901791";"Pašvaldība ";"-Nav norādīts-"
"Talsu pirmsskolas izglītības iestāde ""Pīlādzītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901593";"Pašvaldība ";"-Nav norādīts-"
"Carnikavas pirmsskolas izglītības iestāde ""Riekstiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ādažu novada pašvaldība";"Nē";"Nē";"4301901828";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 234. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901771";"Pašvaldība ";"RĪGA"
"Skrundas pirmsskolas izglītības iestāde ""Liepziediņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Kuldīgas novada pašvaldība";"Nē";"Nē";"4101901442";"Pašvaldība ";"SKRUNDAS NOVADS"
"Jūrmalas pirmsskolas izglītības iestāde ""Saulīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Jūrmalas valstspilsētas administrācija";"Nē";"Nē";"2901902125";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 255. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901999";"Pašvaldība ";"-Nav norādīts-"
"Kocēnu pirmsskolas izglītības iestāde ""Auseklītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Valmieras novada pašvaldība";"Nē";"Nē";"4401901991";"Pašvaldība ";"-Nav norādīts-"
"Salaspils novada pašvaldības pirmsskolas izglītības iestāde ""Salaspils 2. pirmsskola""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Salaspils novada pašvaldība";"Nē";"Nē";"4301901674";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 132. pirmsskolas izglītības iestāde ""Ieviņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901863";"Pašvaldība ";"RĪGA"
"Apes pirmsskolas izglītības iestāde ""Vāverīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Smiltenes novada pašvaldība";"Nē";"Nē";"4401901483";"Pašvaldība ";"-Nav norādīts-"
"Inčukalna pirmsskolas izglītības iestāde ""Minka""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Siguldas novada pašvaldība";"Nē";"Nē";"4301901884";"Pašvaldība ";"-Nav norādīts-"
"Cēsu pilsētas 3. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Cēsu novada pašvaldība";"Nē";"Nē";"4401901630";"Pašvaldība ";"-Nav norādīts-"
"Liepājas pirmsskolas izglītības iestāde ""Delfīns""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Liepājas Centrālā administrācija";"Nē";"Nē";"3001901776";"Pašvaldība ";"LIEPĀJA"
"Rīgas 61. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701902021";"Pašvaldība ";"RĪGA"
"Rīgas 126. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901687";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 88. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3401901970";"Pašvaldība ";"RĪGA"
"Dricānu pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes novada pašvaldība";"Nē";"Nē";"4201901557";"Pašvaldība ";"-Nav norādīts-"
"Ogres pirmsskolas izglītības iestāde ""Cīrulītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"1701901453";"Pašvaldība ";"-Nav norādīts-"
"Olaines pirmsskolas izglītības iestāde ""Dzērvenīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Olaines novada pašvaldība";"Nē";"Nē";"4301901673";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Margrietiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3501901830";"Pašvaldība ";"RĪGA"
"Ogres pirmsskolas izglītības iestāde ""Dzīpariņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Ogres novada pašvaldība";"Nē";"Nē";"1701901455";"Pašvaldība ";"-Nav norādīts-"
"Rēzeknes pilsētas pirmsskolas izglītības iestāde ""Namiņš""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rēzeknes valstspilsētas pašvaldība";"Nē";"Nē";"3101901622";"Pašvaldība ";"-Nav norādīts-"
"Nīcas pirmsskolas izglītības iestāde ""Spārīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Dienvidkurzemes novada pašvaldība";"Nē";"Nē";"4101901772";"Pašvaldība ";"-Nav norādīts-"
"Rīgas pirmsskolas izglītības iestāde ""Rūķītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3901902007";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 262. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901998";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 208. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601902022";"Pašvaldība ";"-Nav norādīts-"
"Kuldīgas pirmsskolas izglītības iestāde ""Cīrulītis""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Kuldīgas novada pašvaldība";"Nē";"Nē";"4101901424";"Pašvaldība ";"KULDĪGA"
"Sabiedrības ar ierobežotu atbildību ""MĪTAVAS ELEKTRA"" pirmsskolas izglītības iestāde ""ĀBELĪTE""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Sabiedrība ar ierobežotu atbildību ""MĪTAVAS ELEKTRA""";"Nē";"Nē";"2801802254";"Juridiska vai fiziska persona";"JELGAVA"
"Rīgas Ziepniekkalna pirmsskola";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3801901429";"Pašvaldība ";"RĪGA"
"Dundagas pirmsskolas izglītības iestāde ""Kurzemīte""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901588";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 244. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3701901873";"Pašvaldība ";"RĪGA"
"Rojas pirmsskolas izglītības iestāde ""Zelta zivtiņa""";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Talsu novada pašvaldība";"Nē";"Nē";"4101901938";"Pašvaldība ";"-Nav norādīts-"
"Rīgas 224. pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Pirmsskolas izglītības iestāde";"Rīgas valstspilsētas pašvaldība";"Nē";"Nē";"3601901957";"Pašvaldība ";"RĪGA"
